,ID,Description,human_SYMBOL,human_log2FoldChange,human_padj,human_sig,mouse_SYMBOL,mouse_log2FoldChange,mouse_padj,mouse_sig,sig
1044,hsa00062,Fatty acid elongation,ACOT1,-0.916716483,0.620958817,none,Acot3,-7.893032778,9.74E-27,down,none
1045,hsa00062,Fatty acid elongation,ACOT7,4.03996915,9.51E-18,up,Acot7,0.757351296,0.063200223,none,none
1046,hsa00062,Fatty acid elongation,THEM4,2.969602629,4.78E-06,up,Them4,0.302731539,0.699749684,none,none
1047,hsa00062,Fatty acid elongation,THEM5,1.504692851,0.485650864,none,Them5,4.503702757,0.031702412,up,none
1048,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,FUT8,-0.485625168,0.372988729,none,Fut8,-0.302463027,0.242124197,none,none
1049,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,B4GALT1,-2.503343311,5.69E-08,down,B4galt1,2.441872985,1.14E-07,up,diff
1050,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,B4GALT2,0.847124087,0.266547567,none,B4galt2,-3.906602153,2.00E-07,down,none
1051,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,B4GALT3,-1.048596485,0.043004095,none,B4galt3,-0.009991322,0.986361222,none,none
1052,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,B3GNT2,-5.144788797,1.64E-35,down,B3gnt2,-5.700139517,1.67E-05,down,same
1053,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,CHST6,-4.541301948,0.004147023,down,Chst5,-5.988569596,0.021414597,down,same
1054,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,B4GALT4,0.448201392,0.393117907,none,B4galt4,-6.326761103,8.62E-20,down,none
1055,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,B3GNT7,4.197610672,0.000377575,up,B3gnt7,1.038437469,0.016789144,none,none
1056,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,CHST1,0.173693201,0.953160323,none,Chst1,3.685004297,NA,NA,none
1057,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,ST3GAL3,-4.945283997,0.054287574,none,St3gal3,0.093276391,0.928872398,none,none
1058,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,CHST2,2.383739866,6.73E-07,up,Chst2,2.418969906,0.033814737,up,same
1059,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,CHST4,2.150789717,0.220706148,none,Chst4,-2.098437778,NA,NA,none
1060,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,ST3GAL1,0.635598471,0.277685341,none,St3gal1,-6.071641727,0.001212984,down,none
1061,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,ST3GAL2,-1.779331619,0.003105449,down,St3gal2,-2.593116292,2.39E-05,down,same
1062,hsa00561,Glycerolipid metabolism,GLYCTK,-0.769037809,0.565731454,none,Glyctk,0.263169098,0.91968002,none,none
1063,hsa00561,Glycerolipid metabolism,ALDH2,3.622725091,4.44E-14,up,Aldh2,0.896156031,0.038757786,none,none
1064,hsa00561,Glycerolipid metabolism,ALDH3A2,3.403652778,3.27E-08,up,Aldh3a2,1.930358055,2.79E-09,up,same
1065,hsa00561,Glycerolipid metabolism,ALDH1B1,3.463939794,3.66E-07,up,Aldh1b1,0.276528136,0.863176211,none,none
1066,hsa00561,Glycerolipid metabolism,ALDH7A1,-0.072553099,0.91286917,none,Aldh7a1,-1.211194829,0.017198096,none,none
1067,hsa00561,Glycerolipid metabolism,ALDH9A1,-0.540947595,0.349528094,none,Aldh9a1,-1.121353895,1.10E-09,none,none
1068,hsa00561,Glycerolipid metabolism,AKR1B1,2.27704477,1.62E-06,up,Akr1b3,-1.060660427,0.026296918,none,none
1069,hsa00561,Glycerolipid metabolism,AKR1B10,-4.561780703,0.021461078,down,Akr1b8,5.605237809,1.23E-47,up,diff
1070,hsa00561,Glycerolipid metabolism,AKR1A1,3.550934399,2.58E-17,up,Akr1a1,2.336227743,1.07E-33,up,same
1071,hsa00561,Glycerolipid metabolism,GPAM,-1.321799641,0.032326882,none,Gpam,1.829491961,0.005549002,up,none
1072,hsa00561,Glycerolipid metabolism,GPAT2,-0.039251561,0.989700088,none,Gpat2,2.745079287,0.000380244,up,none
1073,hsa00561,Glycerolipid metabolism,AGPAT1,-0.001280551,0.998952709,none,Agpat1,-1.562442771,2.08E-06,down,none
1074,hsa00561,Glycerolipid metabolism,AGPAT2,0.620136201,0.243491556,none,Agpat2,4.830353047,4.09E-54,up,none
1075,hsa00561,Glycerolipid metabolism,AGPAT3,-3.86478356,9.91E-05,down,Agpat3,0.344384918,0.496733653,none,none
1076,hsa00561,Glycerolipid metabolism,AGPAT4,-3.635512409,2.47E-07,down,Agpat4,4.454751634,1.38E-08,up,diff
1077,hsa00561,Glycerolipid metabolism,AGPAT5,1.538046486,0.003999893,up,Agpat5,-1.416281587,0.000109858,none,none
1078,hsa00561,Glycerolipid metabolism,LCLAT1,-0.59685163,0.338727884,none,Lclat1,-1.289959327,2.58E-05,none,none
1079,hsa00561,Glycerolipid metabolism,MBOAT1,3.889122113,0.011272467,up,Mboat1,10.04292625,1.95E-21,up,same
1080,hsa00561,Glycerolipid metabolism,MBOAT2,-1.212153985,0.052196764,none,Mboat2,0.893780393,0.000506191,none,none
1081,hsa00561,Glycerolipid metabolism,LPIN1,2.186706518,2.55E-05,up,Lpin1,1.459721609,0.004685078,none,none
1082,hsa00561,Glycerolipid metabolism,LPIN3,-1.068192275,0.40366991,none,Lpin3,2.486277174,0.003022433,up,none
1083,hsa00561,Glycerolipid metabolism,LPIN2,-1.035412308,0.058828782,none,Lpin2,-3.105391834,2.67E-32,down,none
1084,hsa00561,Glycerolipid metabolism,DGKZ,2.930283456,2.95E-09,up,Dgkz,1.876624339,2.68E-07,up,same
1085,hsa00561,Glycerolipid metabolism,DGKD,-1.283416968,0.02257533,none,Dgkd,-0.96062893,0.000795196,none,none
1086,hsa00561,Glycerolipid metabolism,DGKI,-7.714690082,0.000149305,down,Dgki,-7.210030656,5.22E-07,down,same
1087,hsa00561,Glycerolipid metabolism,DGKA,3.040958972,0.022871676,up,Dgka,3.35408278,7.27E-13,up,same
1088,hsa00561,Glycerolipid metabolism,DGKE,-4.340490027,5.60E-09,down,Dgke,-2.56006687,2.72E-28,down,same
1089,hsa00561,Glycerolipid metabolism,DGKB,-5.84393907,3.69E-06,down,Dgkb,-4.077790826,NA,NA,NA
1090,hsa00561,Glycerolipid metabolism,DGKH,1.486100261,0.133253693,none,Dgkh,-1.686830861,1.25E-11,down,none
1091,hsa00561,Glycerolipid metabolism,DGKG,-2.201239717,0.308779993,none,Dgkg,-3.296653757,0.04132482,down,none
1092,hsa00561,Glycerolipid metabolism,DGKQ,2.303957615,0.12541168,none,Dgkq,2.107290303,0.01052097,up,none
1093,hsa00561,Glycerolipid metabolism,DGKK,1.84790724,0.241660799,none,Dgkk,-8.035253884,3.23E-05,down,none
1094,hsa00561,Glycerolipid metabolism,DGAT1,0.477855832,0.561233932,none,Dgat1,0.400368626,0.265165354,none,none
1095,hsa00561,Glycerolipid metabolism,DGAT2,-2.362957267,0.010522392,down,Dgat2,1.857143024,0.001623466,up,diff
1096,hsa00561,Glycerolipid metabolism,CEL,-3.779574284,0.321032545,none,Cel,2.762707083,0.350246678,none,none
1097,hsa00561,Glycerolipid metabolism,PNPLA2,-1.876346759,5.22E-05,down,Pnpla2,0.674648539,0.13115683,none,none
1098,hsa00561,Glycerolipid metabolism,PNPLA3,-1.142784819,0.36811135,none,Pnpla3,0.409868994,0.70678266,none,none
1099,hsa00561,Glycerolipid metabolism,LIPG,-4.240640422,1.39E-15,down,Lipg,-1.009642452,0.350592121,none,none
1100,hsa00561,Glycerolipid metabolism,LPL,-4.192140588,0.024672656,down,Lpl,-4.101247382,1.18E-08,down,same
1101,hsa00561,Glycerolipid metabolism,AGK,0.48149239,0.378289887,none,Agk,-0.349299367,0.301346941,none,none
1102,hsa00561,Glycerolipid metabolism,MGLL,7.259507651,6.78E-19,up,Mgll,-0.000342273,0.999408283,none,none
1103,hsa00561,Glycerolipid metabolism,ABHD16A,-1.880395266,0.348824712,none,Abhd16a,0.295425396,0.707952004,none,none
1104,hsa00561,Glycerolipid metabolism,GLA,-0.451508322,0.367646504,none,Gla,0.439404655,0.157548183,none,none
1105,hsa00650,Butanoate metabolism,ACAT2,2.611569386,1.10E-07,up,Acat3,0.366443628,0.686551555,none,none
1106,hsa00650,Butanoate metabolism,ACAT2,2.611569386,1.10E-07,up,Acat2,3.090153865,1.82E-31,up,same
1107,hsa00650,Butanoate metabolism,ACAT1,2.535916418,7.21E-08,up,Acat1,-2.41187751,2.05E-17,down,diff
1108,hsa00650,Butanoate metabolism,HADH,1.089896469,0.030868337,none,Hadh,5.779047754,5.79E-60,up,none
1109,hsa00650,Butanoate metabolism,HADHA,2.179724804,8.64E-07,up,Hadha,2.994083537,4.62E-33,up,same
1110,hsa00650,Butanoate metabolism,EHHADH,2.459332727,0.113693428,none,Ehhadh,-3.353750454,0.028491528,down,none
1111,hsa00650,Butanoate metabolism,ECHS1,3.171617256,5.93E-15,up,Echs1,1.386618501,2.99E-06,none,none
1112,hsa00650,Butanoate metabolism,ACADS,3.06925798,8.35E-09,up,Acads,2.302161972,0.000123673,up,same
1113,hsa00650,Butanoate metabolism,ACSM1,-0.716678605,0.862764009,none,Acsm1,-4.617757609,0.236698644,none,none
1114,hsa00650,Butanoate metabolism,ACSM2A,-4.171521831,0.177411705,none,Acsm2,-6.777361597,1.52E-05,down,none
1115,hsa00650,Butanoate metabolism,ACSM5,-5.036586665,0.178084867,none,Acsm5,-7.372596647,0.000122918,down,none
1116,hsa00650,Butanoate metabolism,ACSM3,1.454038727,0.207158202,none,Acsm3,0.944581982,0.368714387,none,none
1117,hsa00650,Butanoate metabolism,L2HGDH,3.18238335,7.36E-08,up,L2hgdh,0.800252983,0.026713639,none,none
1118,hsa00650,Butanoate metabolism,GAD1,-0.839995466,0.405783576,none,Gad1,-5.181681729,0.060560471,none,none
1119,hsa00650,Butanoate metabolism,GAD2,-5.636270979,0.12602727,none,Gad2,-8.974725315,3.08E-14,down,none
1120,hsa00650,Butanoate metabolism,ABAT,-2.101502514,0.011169663,down,Abat,-2.496291284,2.65E-06,down,same
1121,hsa00650,Butanoate metabolism,ALDH5A1,-3.004312656,0.000108917,down,Aldh5a1,-3.164285905,6.74E-05,down,same
1122,hsa00650,Butanoate metabolism,HMGCS1,1.064583157,0.23247143,none,Hmgcs1,-1.499322458,0.000146713,none,none
1123,hsa00650,Butanoate metabolism,HMGCS2,3.365180318,NA,NA,Hmgcs2,4.317628345,0.038970391,up,NA
1124,hsa00650,Butanoate metabolism,HMGCL,0.550560225,0.431843741,none,Hmgcl,2.028992241,1.49E-09,up,none
1125,hsa00650,Butanoate metabolism,HMGCLL1,-2.182830442,NA,NA,Hmgcll1,-9.000259564,9.60E-42,down,NA
1126,hsa00650,Butanoate metabolism,OXCT1,-4.580641958,0.004951327,down,Oxct1,2.002367608,1.73E-11,up,diff
1127,hsa00650,Butanoate metabolism,AACS,-1.279482309,0.069987906,none,Aacs,0.840909067,0.007725205,none,none
1128,hsa00650,Butanoate metabolism,BDH1,-3.132084234,4.55E-05,down,Bdh1,-0.556379373,0.252902697,none,none
1129,hsa01040,Biosynthesis of unsaturated fatty acids,ELOVL1,0.756842269,0.435874856,none,Elovl1,-0.14932865,0.776067209,none,none
1130,hsa01040,Biosynthesis of unsaturated fatty acids,ELOVL2,-8.352930372,1.30E-05,down,Elovl2,-3.631927317,0.016499415,down,same
1131,hsa01040,Biosynthesis of unsaturated fatty acids,ELOVL3,-5.253660152,2.43E-18,down,Elovl3,-5.56105592,0.009898307,down,same
1132,hsa01040,Biosynthesis of unsaturated fatty acids,ELOVL4,-3.290801849,6.89E-11,down,Elovl4,-6.890447799,2.51E-06,down,same
1133,hsa01040,Biosynthesis of unsaturated fatty acids,ELOVL5,-2.365290023,2.56E-08,down,Elovl5,3.528490051,4.94E-27,up,diff
1134,hsa01040,Biosynthesis of unsaturated fatty acids,ELOVL6,1.146895924,0.070320483,none,Elovl6,2.175478155,3.21E-15,up,none
1135,hsa01040,Biosynthesis of unsaturated fatty acids,ELOVL7,-4.423460282,0.0004121,down,Elovl7,1.071871905,9.93E-07,none,none
1136,hsa01040,Biosynthesis of unsaturated fatty acids,HSD17B12,-0.323739595,0.624014864,none,Hsd17b12,1.440479923,0.00031822,none,none
1137,hsa01040,Biosynthesis of unsaturated fatty acids,TECR,1.074431234,0.017520899,none,Tecr,3.047994977,8.81E-13,up,none
1138,hsa01040,Biosynthesis of unsaturated fatty acids,SCD,0.316053727,0.668341106,none,Scd1,3.356692028,5.58E-33,up,none
1139,hsa01040,Biosynthesis of unsaturated fatty acids,FADS2,-1.118340886,0.537763174,none,Fads2,2.074601579,1.25E-07,up,none
1140,hsa01040,Biosynthesis of unsaturated fatty acids,FADS1,-2.234312831,0.008434915,down,Fads1,5.389620569,2.57E-40,up,diff
1141,hsa01040,Biosynthesis of unsaturated fatty acids,ACOX3,0.032151279,0.968241557,none,Acox3,-1.290938577,0.026947698,none,none
1142,hsa01040,Biosynthesis of unsaturated fatty acids,ACOX1,3.568963795,1.71E-12,up,Acox1,-0.443847323,0.069349277,none,none
1143,hsa01040,Biosynthesis of unsaturated fatty acids,HSD17B4,2.738649645,1.34E-08,up,Hsd17b4,3.500227401,3.10E-18,up,same
1144,hsa01040,Biosynthesis of unsaturated fatty acids,ACAA1,0.830289997,0.095545421,none,Acaa1a,1.333807812,0.017803371,none,none
1145,hsa01040,Biosynthesis of unsaturated fatty acids,SCP2,3.493009659,9.14E-16,up,Scp2,2.190708493,8.70E-12,up,same
1146,hsa01040,Biosynthesis of unsaturated fatty acids,ACOT4,-0.004570853,0.997475527,none,Acot4,-2.335617975,0.066843901,none,none
1147,hsa01040,Biosynthesis of unsaturated fatty acids,ACOT2,-1.092316863,0.18604066,none,Acot2,2.459976784,9.07E-05,up,none
1148,hsa01040,Biosynthesis of unsaturated fatty acids,ACOT1,-0.916716483,0.620958817,none,Acot3,-7.893032778,9.74E-27,down,none
1149,hsa01040,Biosynthesis of unsaturated fatty acids,ACOT7,4.03996915,9.51E-18,up,Acot7,0.757351296,0.063200223,none,none
1150,hsa01040,Biosynthesis of unsaturated fatty acids,BAAT,-2.123125945,0.057604698,none,Baat,-0.9008836,0.376473738,none,none
1151,hsa00061,Fatty acid biosynthesis,ACACA,0.191200052,0.762496713,none,Acaca,1.92815557,1.98E-06,up,none
1152,hsa00061,Fatty acid biosynthesis,ACACB,-1.728262928,0.188187878,none,Acacb,-0.386383954,0.16004308,none,none
1153,hsa00061,Fatty acid biosynthesis,ACSF3,2.765985042,1.90E-05,up,Acsf3,5.286674494,4.44E-08,up,same
1154,hsa00061,Fatty acid biosynthesis,MCAT,0.835666981,0.114289639,none,Mcat,2.467665849,4.29E-05,up,none
1155,hsa00061,Fatty acid biosynthesis,FASN,3.500346829,5.36E-09,up,Fasn,0.716022725,0.143466866,none,none
1156,hsa00061,Fatty acid biosynthesis,OXSM,0.454076674,0.459666998,none,Oxsm,2.516934667,0.002341652,up,none
1157,hsa00061,Fatty acid biosynthesis,CBR4,2.284100424,0.000182703,up,Cbr4,3.600934094,1.03E-08,up,same
1158,hsa00061,Fatty acid biosynthesis,MECR,3.259177446,4.14E-12,up,Mecr,2.734705809,2.25E-05,up,same
1159,hsa00061,Fatty acid biosynthesis,OLAH,3.122584174,0.002976191,up,Olah,-7.487981856,5.01E-25,down,diff
1160,hsa00061,Fatty acid biosynthesis,ACSL6,4.783471252,NA,NA,Acsl6,3.521755707,2.07E-11,up,NA
1161,hsa00061,Fatty acid biosynthesis,ACSL4,1.27412547,0.089040664,none,Acsl4,-0.105854143,0.796651668,none,none
1162,hsa00061,Fatty acid biosynthesis,ACSL1,-2.124098511,0.005319053,down,Acsl1,-1.883400728,3.77E-10,down,same
1163,hsa00061,Fatty acid biosynthesis,ACSL5,2.783453119,NA,NA,Acsl5,3.995137375,8.79E-14,up,NA
1164,hsa00061,Fatty acid biosynthesis,ACSL3,1.040243613,0.027611089,none,Acsl3,-0.394753832,0.266962674,none,none
1165,hsa00061,Fatty acid biosynthesis,ACSBG1,-5.666959097,0.000287309,down,Acsbg1,7.347444195,9.03E-10,up,diff
1166,hsa00061,Fatty acid biosynthesis,ACSBG2,2.77405677,NA,NA,Acsbg2,2.039922729,0.193568205,none,none
1167,hsa00052,Galactose metabolism,GALM,1.232416008,0.023592335,none,Galm,-2.312256797,3.67E-06,down,none
1168,hsa00052,Galactose metabolism,GALK1,4.406938926,7.96E-08,up,Galk1,4.821343031,3.78E-49,up,same
1169,hsa00052,Galactose metabolism,GALT,-0.239176646,0.878304501,none,Galt,1.542003383,5.93E-06,up,none
1170,hsa00052,Galactose metabolism,GALE,3.521990308,1.49E-12,up,Gale,0.040442536,0.958323353,none,none
1171,hsa00052,Galactose metabolism,UGP2,3.212084662,8.15E-16,up,Ugp2,1.456936834,4.65E-05,none,none
1172,hsa00052,Galactose metabolism,PGM1,2.661440347,1.76E-05,up,Pgm2,2.020515999,2.05E-07,up,same
1173,hsa00052,Galactose metabolism,PGM2,4.397619812,2.10E-24,up,Pgm1,2.823430887,5.98E-05,up,same
1174,hsa00052,Galactose metabolism,HK3,1.190043308,NA,none,Hk3,4.217356167,0.27342667,none,none
1175,hsa00052,Galactose metabolism,HK1,0.634342954,0.27847629,none,Hk1,0.264187904,0.532336933,none,none
1176,hsa00052,Galactose metabolism,HK2,-2.274393579,5.72E-08,down,Hk2,2.767863208,2.64E-12,up,diff
1177,hsa00052,Galactose metabolism,HKDC1,-3.031267537,NA,NA,Hkdc1,3.522106683,0.008199107,up,NA
1178,hsa00052,Galactose metabolism,GCK,-2.661492655,0.011345008,down,Gck,-3.782115688,0.022599626,down,same
1179,hsa00052,Galactose metabolism,G6PC2,-2.484531716,NA,NA,G6pc2,-6.830499425,1.41E-05,down,NA
1180,hsa00052,Galactose metabolism,G6PC3,3.364236265,1.28E-10,up,G6pc3,3.178411276,1.04E-06,up,same
1181,hsa00052,Galactose metabolism,GLB1,-0.848568468,0.1902707,none,Glb1,1.136395237,0.002881344,none,none
1182,hsa00052,Galactose metabolism,LCT,-0.862298339,NA,none,Lct,0.230769039,0.740702496,none,none
1183,hsa00052,Galactose metabolism,B4GALT1,-2.503343311,5.69E-08,down,B4galt1,2.441872985,1.14E-07,up,diff
1184,hsa00052,Galactose metabolism,B4GALT2,0.847124087,0.266547567,none,B4galt2,-3.906602153,2.00E-07,down,none
1185,hsa00052,Galactose metabolism,GLA,-0.451508322,0.367646504,none,Gla,0.439404655,0.157548183,none,none
1186,hsa00052,Galactose metabolism,AKR1B1,2.27704477,1.62E-06,up,Akr1b3,-1.060660427,0.026296918,none,none
1187,hsa00052,Galactose metabolism,AKR1B10,-4.561780703,0.021461078,down,Akr1b8,5.605237809,1.23E-47,up,diff
1188,hsa00052,Galactose metabolism,PFKM,0.394992603,0.665217804,none,Pfkm,0.012094612,0.991532056,none,none
1189,hsa00052,Galactose metabolism,PFKP,0.953242605,0.032933177,none,Pfkp,-1.622529397,0.031860153,down,none
1190,hsa00052,Galactose metabolism,PFKL,3.199926408,4.34E-08,up,Pfkl,-1.456037812,0.023733275,none,none
1191,hsa00052,Galactose metabolism,MGAM,-3.263775017,0.152787902,none,Mgam,-9.577935025,1.49E-15,down,none
1192,hsa00052,Galactose metabolism,GAA,-1.681106047,0.007500551,down,Gaa,4.131016379,2.08E-58,up,diff
1193,hsa00052,Galactose metabolism,GANC,-1.535393285,0.00696312,down,Ganc,-1.474469005,1.48E-05,none,none
1194,hsa00562,Inositol phosphate metabolism,PIK3C3,-0.754378539,0.151139763,none,Pik3c3,0.746183293,0.088674556,none,none
1195,hsa00562,Inositol phosphate metabolism,MTM1,2.382968957,1.60E-05,up,Mtm1,2.645138423,2.47E-13,up,same
1196,hsa00562,Inositol phosphate metabolism,MTMR1,0.597590083,0.345770362,none,Mtmr1,2.022804758,0.000525952,up,none
1197,hsa00562,Inositol phosphate metabolism,MTMR2,1.399851089,0.006754246,none,Mtmr2,-2.121074045,2.20E-29,down,none
1198,hsa00562,Inositol phosphate metabolism,MTMR3,-0.554063216,0.532322095,none,Mtmr3,-0.127354223,0.759163377,none,none
1199,hsa00562,Inositol phosphate metabolism,MTMR4,1.507819038,0.096236356,none,Mtmr4,-0.524549276,0.01438372,none,none
1200,hsa00562,Inositol phosphate metabolism,MTMR6,2.835575104,0.000913221,up,Mtmr6,-1.495132881,0.000603722,none,none
1201,hsa00562,Inositol phosphate metabolism,MTMR7,1.595069789,0.091869665,none,Mtmr7,0.652760791,0.05826567,none,none
1202,hsa00562,Inositol phosphate metabolism,MTMR14,0.270108574,0.674825359,none,Mtmr14,-4.539715041,2.41E-35,down,none
1203,hsa00562,Inositol phosphate metabolism,PI4KA,1.257049648,0.083365551,none,Pi4ka,0.020638923,0.926623674,none,none
1204,hsa00562,Inositol phosphate metabolism,PI4KB,-0.055709555,0.926341563,none,Pi4kb,1.017923898,0.010599195,none,none
1205,hsa00562,Inositol phosphate metabolism,PI4K2A,0.69443818,0.345770362,none,Pi4k2a,-0.898704561,0.008247775,none,none
1206,hsa00562,Inositol phosphate metabolism,PI4K2B,1.921178203,0.000253251,up,Pi4k2b,0.387954927,0.275326258,none,none
1207,hsa00562,Inositol phosphate metabolism,SACM1L,1.057291035,0.040715737,none,Sacm1l,0.828649545,0.058119655,none,none
1208,hsa00562,Inositol phosphate metabolism,INPP5F,-0.977359308,0.031450163,none,Inpp5f,-2.046918397,7.92E-12,down,none
1209,hsa00562,Inositol phosphate metabolism,PIP5K1C,-0.998374703,0.177428278,none,Pip5k1c,-1.713604616,5.79E-10,down,none
1210,hsa00562,Inositol phosphate metabolism,PIP5K1A,-3.278141766,1.15E-08,down,Pip5k1a,-1.246597011,2.44E-06,none,none
1211,hsa00562,Inositol phosphate metabolism,PIP5K1B,0.466770823,0.478313627,none,Pip5k1b,1.044444635,0.140289261,none,none
1212,hsa00562,Inositol phosphate metabolism,PIP5KL1,0.298043289,0.857030898,none,Pip5kl1,-1.152884678,0.522673975,none,none
1213,hsa00562,Inositol phosphate metabolism,OCRL,-1.691064378,0.00936018,down,Ocrl,0.919568491,0.000415478,none,none
1214,hsa00562,Inositol phosphate metabolism,INPP5B,1.221810249,0.095891919,none,Inpp5b,-1.585502368,0.000424748,down,none
1215,hsa00562,Inositol phosphate metabolism,INPP5E,-0.735558642,0.277891835,none,Inpp5e,-1.257987187,1.52E-05,none,none
1216,hsa00562,Inositol phosphate metabolism,SYNJ1,-2.779086378,1.41E-08,down,Synj1,-2.759684843,3.25E-29,down,same
1217,hsa00562,Inositol phosphate metabolism,SYNJ2,0.424323378,0.571813201,none,Synj2,-3.137059407,0.000248172,down,none
1218,hsa00562,Inositol phosphate metabolism,PIK3CA,-0.723987995,0.249432337,none,Pik3ca,-2.27946247,2.19E-15,down,none
1219,hsa00562,Inositol phosphate metabolism,PIK3CD,-4.02990775,0.002844291,down,Pik3cd,-5.356713643,9.37E-77,down,same
1220,hsa00562,Inositol phosphate metabolism,PIK3CB,1.530833486,0.002765253,up,Pik3cb,-0.594913971,0.018482763,none,none
